ID,AgeOldestIdentityRecord,AgeOldestAccount,AgeNewestAutoAccount,TotalInquiries,AvgAgeAutoAccounts,TotalAutoAccountsNeverDelinquent,WorstDelinquency,HasInquiryTelecomm,Prob_del
8324642,240.0,221.0,85.0,0.0,85.0,0.0,400.0,0.0,0.3363188251927228
8332067,6.0,,,1.0,,,,0.0,0.33632313020469107
8331688,198.0,188.0,,1.0,,,1.0,0.0,0.33633052744047276
8323073,241.0,235.0,30.0,1.0,30.0,0.0,60.0,0.0,0.33637632066188433
8324056,266.0,187.0,,0.0,,,400.0,0.0,0.33644154212020533
8328124,43.0,21.0,,0.0,,,60.0,0.0,0.3364422958052726
8326466,133.0,6.0,,0.0,,,1.0,0.0,0.3364491439358597
8325256,297.0,93.0,22.0,1.0,69.0,1.0,1.0,0.0,0.3365357286656851
8325406,284.0,,,1.0,,,,0.0,0.33664203413141286
8331158,,47.0,,0.0,,,60.0,,0.3367572457564212
8329729,77.0,74.0,,0.0,,,1.0,0.0,0.3368107351644057
8323453,43.0,3.0,,0.0,,,1.0,0.0,0.33686244647602887
8327912,207.0,100.0,86.0,1.0,91.0,1.0,30.0,0.0,0.3368828622494328
8328764,194.0,47.0,,0.0,,,1.0,0.0,0.33689618494326107
8329008,189.0,,,0.0,,,,0.0,0.3369518595499632
8326929,147.0,77.0,44.0,0.0,44.0,0.0,1.0,0.0,0.33704828738167175
8330387,,1.0,,0.0,,,1.0,,0.3371079619947933
8322328,328.0,268.0,25.0,0.0,25.0,0.0,400.0,0.0,0.33716293272613085
8324607,246.0,185.0,99.0,0.0,99.0,0.0,400.0,0.0,0.33719210516662046
8325029,206.0,194.0,,0.0,,,400.0,0.0,0.33732150008685485
8326757,168.0,49.0,49.0,0.0,49.0,0.0,1.0,0.0,0.3373357920249492
8332093,348.0,187.0,17.0,0.0,76.0,1.0,400.0,0.0,0.33735596299546067
8327449,358.0,250.0,5.0,2.0,104.0,2.0,120.0,0.0,0.3374909815963406
8325820,120.0,,,,,,,0.0,0.33762100631626374
8323181,181.0,137.0,,1.0,,,1.0,0.0,0.33778743122594584
8325149,297.0,166.0,38.0,0.0,95.0,2.0,400.0,0.0,0.33782460780354057
8325725,233.0,322.0,19.0,0.0,31.0,1.0,400.0,0.0,0.3378375003858709
8325027,347.0,182.0,,2.0,,,1.0,0.0,0.33786217884884306
8326940,284.0,203.0,,0.0,,,400.0,0.0,0.33799372463855387
8329485,380.0,98.0,83.0,0.0,91.0,0.0,400.0,0.0,0.33805581012768315
8325758,374.0,344.0,,3.0,,,30.0,0.0,0.33814273145958684
8328518,298.0,124.0,90.0,0.0,103.0,1.0,400.0,0.0,0.33826378493906734
8332110,347.0,159.0,24.0,0.0,74.0,2.0,400.0,0.0,0.3384062279968707
8328276,106.0,94.0,38.0,0.0,61.0,0.0,1.0,0.0,0.3384746344368848
8331728,149.0,46.0,46.0,0.0,46.0,1.0,1.0,0.0,0.3385437961479128
8321634,311.0,135.0,45.0,0.0,105.0,2.0,400.0,0.0,0.33857930150517174
8331377,299.0,225.0,,2.0,,,1.0,0.0,0.3385884371472597
8326759,121.0,88.0,5.0,0.0,47.0,2.0,1.0,0.0,0.3386005412738593
8326014,7.0,,,0.0,,,,0.0,0.3387445005044417
8329894,115.0,107.0,29.0,0.0,29.0,1.0,1.0,0.0,0.3387541439512067
8325783,228.0,144.0,,1.0,,,1.0,0.0,0.3390831867422435
8324242,4.0,,,,,,,0.0,0.33908410764225116
8328829,342.0,,,,,,,0.0,0.3392209826172612
8328294,215.0,115.0,73.0,1.0,73.0,0.0,1.0,0.0,0.3393753163093059
8329744,309.0,210.0,2.0,0.0,72.0,2.0,400.0,0.0,0.33949856412039475
8324889,100.0,58.0,58.0,0.0,58.0,1.0,1.0,0.0,0.3395503723681143
8332025,315.0,122.0,32.0,0.0,84.0,4.0,400.0,0.0,0.33960976346679655
8324212,163.0,56.0,,0.0,,,1.0,0.0,0.3396280197469045
8326962,81.0,81.0,52.0,0.0,56.0,1.0,1.0,0.0,0.33965848464438564
8321670,301.0,106.0,,0.0,,,400.0,0.0,0.33973410780912205
8332742,194.0,39.0,39.0,0.0,39.0,0.0,1.0,0.0,0.34005842849975565
8328346,231.0,207.0,72.0,0.0,86.0,1.0,400.0,0.0,0.3401533584658486
8326592,291.0,185.0,21.0,0.0,70.0,3.0,400.0,0.0,0.34017951697642174
8322997,41.0,30.0,,0.0,,,1.0,0.0,0.3402724302147189
8326244,173.0,,,,,,,0.0,0.3403165984237882
8330177,132.0,,,,,,,0.0,0.34038931221866936
8330873,296.0,,,0.0,,,,0.0,0.3404334514480056
8321572,336.0,133.0,,0.0,,,400.0,0.0,0.34077929898400633
8332514,273.0,116.0,116.0,0.0,116.0,0.0,400.0,0.0,0.34104315770364335
8324183,374.0,210.0,17.0,0.0,40.0,0.0,400.0,0.0,0.34120578027417725
8322777,342.0,203.0,17.0,0.0,17.0,1.0,1.0,1.0,0.34140523158856856
8325349,71.0,46.0,,0.0,,,1.0,0.0,0.3414748521167286
8325510,199.0,4.0,,0.0,,,1.0,0.0,0.3416258881693254
8325826,3.0,,,0.0,,,,0.0,0.34163761656993025
8327246,430.0,201.0,42.0,1.0,113.0,1.0,400.0,0.0,0.3422350719485486
8321640,50.0,49.0,,0.0,,,1.0,0.0,0.3422553600891039
8323639,357.0,350.0,108.0,2.0,116.0,1.0,400.0,0.0,0.3422929588929398
8331830,378.0,98.0,78.0,0.0,83.0,0.0,400.0,0.0,0.34244840348011407
8327229,212.0,196.0,53.0,0.0,103.0,2.0,400.0,0.0,0.3424500665979634
8327337,305.0,143.0,42.0,0.0,91.0,2.0,400.0,0.0,0.3427764483179965
8327424,290.0,156.0,,0.0,,,1.0,1.0,0.34296470474599117
8321578,119.0,,,0.0,,,,1.0,0.3429661653111689
8325726,244.0,172.0,85.0,0.0,108.0,0.0,400.0,0.0,0.34298186516233287
8325976,281.0,214.0,,0.0,,,400.0,0.0,0.3430170003737668
8326775,192.0,161.0,38.0,1.0,48.0,1.0,1.0,0.0,0.3431375103070106
8332730,190.0,74.0,8.0,0.0,8.0,1.0,1.0,0.0,0.34315634162196074
8327862,155.0,30.0,,0.0,,,1.0,0.0,0.34317182094392584
8322464,67.0,15.0,,0.0,,,1.0,0.0,0.3432422466352351
8331341,67.0,64.0,,0.0,,,1.0,0.0,0.343312485049811
8329639,250.0,229.0,21.0,0.0,88.0,1.0,400.0,0.0,0.34359525140733455
8330876,165.0,,,0.0,,,,0.0,0.3437177645188279
8322774,350.0,220.0,19.0,0.0,19.0,1.0,400.0,0.0,0.34372273402029263
8322094,,,,,,,,,0.34402951755596634
8331248,169.0,,,1.0,,,,0.0,0.3440878493152292
8329410,161.0,39.0,,0.0,,,1.0,0.0,0.3442940844563261
8329533,152.0,138.0,138.0,0.0,138.0,1.0,400.0,0.0,0.3443471233345659
8323535,313.0,240.0,10.0,0.0,55.0,0.0,400.0,0.0,0.3444909459303667
8331850,253.0,124.0,29.0,0.0,78.0,6.0,400.0,0.0,0.34454485149283154
8330685,333.0,132.0,19.0,0.0,76.0,3.0,400.0,0.0,0.3446577389406861
8328521,298.0,126.0,7.0,1.0,45.0,1.0,30.0,0.0,0.3446807336797156
8323080,100.0,88.0,35.0,0.0,54.0,0.0,1.0,0.0,0.34473161297924354
8322197,373.0,127.0,,0.0,,,400.0,0.0,0.34473405849319017
8326664,145.0,42.0,,0.0,,,1.0,0.0,0.3448228939746373
8327872,311.0,214.0,,0.0,,,400.0,0.0,0.3449052901971106
8325754,239.0,142.0,86.0,0.0,114.0,1.0,400.0,0.0,0.3449644145636528
8325879,56.0,57.0,,0.0,,,1.0,0.0,0.3450109460460191
8330900,379.0,109.0,,0.0,,,400.0,0.0,0.34506438846451787
8332328,247.0,125.0,75.0,0.0,94.0,3.0,400.0,0.0,0.3453307695365902
8331066,120.0,119.0,,1.0,,,1.0,0.0,0.34536829947494263
8327504,194.0,178.0,30.0,0.0,68.0,6.0,400.0,0.0,0.3453876996754059
8326000,122.0,14.0,,0.0,,,1.0,0.0,0.3454786941144725
8323286,285.0,236.0,,0.0,,,400.0,0.0,0.34550152922713867
8324808,243.0,27.0,27.0,0.0,27.0,0.0,30.0,0.0,0.3455509527927322
8327738,87.0,57.0,,0.0,,,1.0,0.0,0.34556485427691636
8327023,126.0,121.0,17.0,0.0,17.0,1.0,30.0,0.0,0.34564098540592164
8331617,157.0,11.0,,0.0,,,1.0,0.0,0.34594527558404964
8321937,185.0,146.0,25.0,1.0,73.0,2.0,30.0,0.0,0.34602531859053814
8321593,290.0,347.0,55.0,1.0,55.0,1.0,400.0,0.0,0.3461454582772736
8329524,155.0,2.0,,0.0,,,1.0,0.0,0.34618152178519684
8325453,20.0,15.0,,0.0,,,1.0,0.0,0.3461892580131912
8324021,305.0,114.0,88.0,0.0,103.0,0.0,400.0,0.0,0.346231225473483
8331856,80.0,78.0,55.0,0.0,55.0,0.0,1.0,0.0,0.3462838953255104
8328470,239.0,112.0,10.0,1.0,56.0,2.0,1.0,0.0,0.3462982873948785
8329761,351.0,90.0,,0.0,,,400.0,0.0,0.3463110784620491
8331998,38.0,,,0.0,,,,0.0,0.3463237625244019
8325091,329.0,151.0,57.0,0.0,57.0,1.0,400.0,0.0,0.34653869624992717
8324062,243.0,208.0,17.0,0.0,68.0,3.0,400.0,0.0,0.3466994829478973
8326719,301.0,168.0,15.0,0.0,83.0,2.0,400.0,0.0,0.3467684616928857
8322894,221.0,193.0,89.0,0.0,89.0,0.0,400.0,0.0,0.34685149733954224
8331796,263.0,106.0,35.0,1.0,60.0,2.0,60.0,0.0,0.3468552429185937
8330362,22.0,,,0.0,,,,0.0,0.3469760632632223
8326926,105.0,34.0,,0.0,,,1.0,0.0,0.34712611603937243
8323062,162.0,163.0,,1.0,,,1.0,0.0,0.3472235148065938
8330026,349.0,140.0,26.0,0.0,60.0,2.0,400.0,0.0,0.34726663250373413
8329521,210.0,48.0,6.0,0.0,6.0,1.0,1.0,0.0,0.34732178016534465
8329220,366.0,,,0.0,,,,0.0,0.3473323766656097
8329239,79.0,69.0,,0.0,,,30.0,0.0,0.3473521546093533
8330498,182.0,,,0.0,,,,0.0,0.34747537395905037
8329417,246.0,81.0,64.0,1.0,64.0,0.0,1.0,0.0,0.3474882459152943
8322739,75.0,52.0,,0.0,,,1.0,0.0,0.34749544079712885
8328841,373.0,72.0,,0.0,,,400.0,0.0,0.34766290845436726
8330852,120.0,20.0,,0.0,,,1.0,0.0,0.3478808021037862
8328117,180.0,55.0,,0.0,,,120.0,0.0,0.3479501550704703
8325156,240.0,177.0,55.0,0.0,79.0,2.0,400.0,0.0,0.34809273446606276
8331704,139.0,102.0,,0.0,,,60.0,0.0,0.34835644862684456
8325398,221.0,210.0,,0.0,,,400.0,0.0,0.34836701880513465
8326732,184.0,68.0,,1.0,,,1.0,0.0,0.34842251039813465
8329923,129.0,47.0,47.0,0.0,47.0,0.0,1.0,0.0,0.3485580519854764
8325126,103.0,,,0.0,,,,0.0,0.3486405305720702
8327030,133.0,39.0,39.0,0.0,39.0,1.0,1.0,0.0,0.3487303621750725
8332303,319.0,108.0,,0.0,,,400.0,0.0,0.348852515504053
8325802,102.0,84.0,2.0,0.0,55.0,1.0,1.0,0.0,0.3489369223795309
8332289,111.0,101.0,8.0,0.0,25.0,1.0,1.0,0.0,0.3490137336225574
8325512,225.0,226.0,24.0,0.0,90.0,1.0,400.0,0.0,0.34905182820026404
8328317,133.0,74.0,21.0,0.0,21.0,1.0,1.0,0.0,0.34911338514641765
8325416,286.0,,,0.0,,,,0.0,0.34913935849698197
8323296,78.0,63.0,,0.0,,,1.0,0.0,0.34945550476142445
8328311,292.0,137.0,84.0,0.0,84.0,0.0,400.0,0.0,0.3494869411268335
8327789,320.0,207.0,38.0,0.0,38.0,0.0,400.0,0.0,0.34951180820494354
8323785,249.0,,,0.0,,,,0.0,0.34959780198384055
8329562,353.0,103.0,76.0,0.0,76.0,0.0,400.0,0.0,0.3497486999892932
8324848,158.0,36.0,,0.0,,,30.0,0.0,0.34984634794801656
8331490,174.0,54.0,,0.0,,,60.0,0.0,0.3499126465962441
8324598,324.0,147.0,,2.0,,,1.0,0.0,0.3499141860469599
8331139,85.0,57.0,,0.0,,,1.0,0.0,0.34999929920453177
8329990,185.0,111.0,,1.0,,,1.0,0.0,0.35011827631474096
8326260,378.0,291.0,103.0,0.0,103.0,0.0,400.0,1.0,0.3501754473634314
8324382,41.0,43.0,,0.0,,,1.0,0.0,0.3502016795768986
8330129,108.0,6.0,,0.0,,,1.0,0.0,0.35023817395876866
8331618,11.0,11.0,,0.0,,,1.0,0.0,0.35028529022794536
8324654,228.0,207.0,83.0,2.0,83.0,0.0,1.0,0.0,0.3503291015441347
8322757,260.0,83.0,,0.0,,,400.0,0.0,0.35037269076034616
8324312,164.0,89.0,31.0,0.0,31.0,0.0,60.0,0.0,0.35043811494136473
8328156,344.0,114.0,72.0,0.0,73.0,0.0,400.0,0.0,0.3507485994588755
8325474,88.0,6.0,,0.0,,,1.0,0.0,0.350809247351841
8330485,121.0,74.0,23.0,0.0,23.0,1.0,1.0,0.0,0.3508223467355364
8325073,201.0,220.0,74.0,0.0,80.0,0.0,400.0,0.0,0.35085340197486437
8328278,280.0,204.0,22.0,0.0,64.0,1.0,400.0,0.0,0.35087260613195903
8331023,121.0,120.0,,0.0,,,1.0,0.0,0.3512738174418019
8332016,331.0,184.0,42.0,0.0,42.0,0.0,400.0,0.0,0.3513424408567956
8324585,79.0,39.0,,0.0,,,1.0,0.0,0.3513753761985141
8330399,347.0,106.0,,0.0,,,400.0,0.0,0.35158009243821675
8325981,330.0,91.0,88.0,0.0,88.0,0.0,400.0,0.0,0.35168049141884
8326967,249.0,245.0,44.0,0.0,44.0,0.0,400.0,0.0,0.3516991311031987
8326799,27.0,23.0,,0.0,,,1.0,0.0,0.35170158742447943
8327885,337.0,125.0,49.0,0.0,87.0,0.0,400.0,0.0,0.351767586815246
8326151,67.0,69.0,,0.0,,,1.0,0.0,0.3522623605555336
8322156,188.0,149.0,11.0,1.0,63.0,3.0,60.0,0.0,0.35233033384041285
8328109,124.0,4.0,,0.0,,,1.0,0.0,0.35241270874882114
8325346,88.0,,,0.0,,,,0.0,0.35247751633267205
8321764,125.0,96.0,19.0,0.0,38.0,0.0,30.0,0.0,0.3525099636829269
8322648,108.0,83.0,53.0,0.0,53.0,0.0,60.0,0.0,0.35252159750605966
8328846,148.0,,,0.0,,,,1.0,0.35266613741229097
8324355,279.0,90.0,25.0,1.0,50.0,0.0,1.0,0.0,0.35277878735029294
8331971,120.0,64.0,46.0,0.0,46.0,0.0,30.0,0.0,0.3527992887992349
8329623,35.0,,,0.0,,,,0.0,0.35280061846965627
8327123,272.0,124.0,71.0,0.0,94.0,1.0,400.0,0.0,0.3530061569463903
8330541,372.0,266.0,4.0,1.0,77.0,2.0,400.0,0.0,0.3530870620349902
8322763,9.0,4.0,,0.0,,,1.0,0.0,0.35309366159937705
8321667,170.0,29.0,,0.0,,,1.0,0.0,0.3533580151493916
8322867,315.0,73.0,,0.0,,,400.0,0.0,0.35340872295122183
8330966,244.0,169.0,45.0,0.0,76.0,2.0,400.0,0.0,0.3534742207991717
8324081,102.0,97.0,14.0,0.0,14.0,1.0,1.0,0.0,0.3539960773874476
8324323,79.0,71.0,24.0,0.0,48.0,1.0,1.0,0.0,0.35400002380245615
8328177,372.0,355.0,15.0,1.0,15.0,0.0,400.0,0.0,0.3542135697155407
8326982,310.0,122.0,,0.0,,,400.0,0.0,0.35423537668284744
8328246,19.0,,,0.0,,,,0.0,0.35439371481085663
8327330,85.0,43.0,,0.0,,,1.0,0.0,0.35445567331219263
8330376,66.0,35.0,,0.0,,,1.0,0.0,0.3544729405047494
8323579,2.0,,,0.0,,,,0.0,0.35448039868865033
8322537,145.0,,,0.0,,,,0.0,0.3545759661897821
8328630,67.0,4.0,,0.0,,,1.0,0.0,0.3546093431082659
8325558,322.0,,,0.0,,,,1.0,0.3546575251706889
8321882,260.0,122.0,31.0,0.0,79.0,4.0,400.0,0.0,0.35479953838160233
8324852,78.0,65.0,,0.0,,,1.0,0.0,0.354843618868588
8330859,32.0,,,0.0,,,,0.0,0.35505425018890235
8332451,345.0,180.0,180.0,2.0,180.0,1.0,400.0,0.0,0.35517908020865224
8322113,1.0,,,0.0,,,,0.0,0.35540783364566075
8328936,291.0,197.0,,1.0,,,400.0,0.0,0.3555177876496616
8330334,198.0,227.0,,0.0,,,400.0,0.0,0.35551882032541965
8321656,268.0,187.0,,0.0,,,400.0,0.0,0.35569446321982967
8325232,164.0,161.0,72.0,0.0,99.0,1.0,1.0,1.0,0.35570235722648547
8327058,218.0,130.0,98.0,2.0,114.0,1.0,1.0,0.0,0.35586538882977187
8330776,243.0,243.0,,0.0,,,400.0,0.0,0.35615993816319114
8327536,289.0,95.0,95.0,0.0,95.0,0.0,400.0,0.0,0.3562335585003192
8329517,266.0,109.0,87.0,0.0,87.0,1.0,400.0,0.0,0.3563468253580325
8327828,101.0,94.0,,0.0,,,1.0,0.0,0.35635000399353667
8322297,51.0,,,0.0,,,,0.0,0.3564878569197811
8327812,238.0,120.0,70.0,0.0,94.0,2.0,400.0,0.0,0.3566929389047389
8329144,233.0,171.0,33.0,0.0,104.0,1.0,400.0,0.0,0.356727267189183
8323161,269.0,162.0,29.0,0.0,68.0,2.0,400.0,0.0,0.3567935528978102
8328404,99.0,88.0,15.0,0.0,15.0,1.0,1.0,0.0,0.35685701542080467
8331210,76.0,40.0,,0.0,,,30.0,0.0,0.35695574525279267
8322640,84.0,71.0,,0.0,,,1.0,0.0,0.3569691846397134
8326512,38.0,39.0,,0.0,,,1.0,0.0,0.3570424027432885
8330599,247.0,211.0,13.0,0.0,52.0,2.0,400.0,0.0,0.3570992954988102
8327478,357.0,238.0,71.0,1.0,77.0,0.0,400.0,0.0,0.357307500990604
8331122,161.0,30.0,29.0,0.0,29.0,1.0,30.0,0.0,0.3573078317685231
8328240,24.0,25.0,,0.0,,,1.0,0.0,0.3575337138607518
8321962,46.0,45.0,,0.0,,,1.0,0.0,0.3576054477492155
8329530,244.0,126.0,56.0,0.0,94.0,2.0,400.0,0.0,0.3576462237855187
8328442,360.0,122.0,11.0,0.0,69.0,1.0,400.0,0.0,0.357949145339752
8321597,185.0,109.0,13.0,1.0,61.0,2.0,1.0,0.0,0.35796352865452513
8323350,297.0,104.0,,0.0,,,1.0,1.0,0.35811912587556366
8321660,187.0,127.0,,0.0,,,1.0,1.0,0.35812622672040584
8330708,224.0,78.0,,0.0,,,400.0,0.0,0.358132025275184
8324265,240.0,54.0,27.0,1.0,37.0,3.0,1.0,0.0,0.35817966854573635
8330741,65.0,,,0.0,,,,0.0,0.3582550102599406
8322632,21.0,19.0,,0.0,,,1.0,0.0,0.3582930422708491
8322445,359.0,217.0,7.0,1.0,95.0,3.0,400.0,0.0,0.3585266464409244
8323755,316.0,114.0,,0.0,,,400.0,0.0,0.3588430179798309
8328071,173.0,66.0,,0.0,,,120.0,0.0,0.35891026966747935
8324893,299.0,162.0,16.0,0.0,30.0,3.0,400.0,0.0,0.35895279392906576
8325756,14.0,16.0,,0.0,,,1.0,0.0,0.3589638532472429
8327416,12.0,3.0,,0.0,,,1.0,0.0,0.35906743929417756
8325513,154.0,36.0,15.0,0.0,15.0,1.0,1.0,0.0,0.35917327869332577
8330818,37.0,8.0,,0.0,,,1.0,0.0,0.359221622426342
8327090,79.0,80.0,,0.0,,,1.0,0.0,0.3595067872615846
8321574,121.0,98.0,68.0,1.0,83.0,1.0,1.0,0.0,0.35971329538847624
8327175,305.0,100.0,,0.0,,,400.0,0.0,0.3598101124407075
8329579,161.0,72.0,72.0,1.0,72.0,1.0,1.0,0.0,0.3599878458394852
8325658,100.0,79.0,24.0,0.0,24.0,0.0,1.0,0.0,0.36002452827114073
8325022,96.0,90.0,10.0,0.0,10.0,1.0,1.0,0.0,0.36006154302993426
8327389,15.0,,,,,,,0.0,0.36012558652798554
8321600,158.0,,,0.0,,,,0.0,0.3601747697460302
8326336,289.0,102.0,85.0,0.0,85.0,0.0,400.0,0.0,0.3602468025091344
8325938,32.0,,,0.0,,,,0.0,0.3603875174023587
8321567,378.0,78.0,32.0,0.0,49.0,2.0,400.0,0.0,0.3605553344978608
8329458,41.0,42.0,,0.0,,,1.0,0.0,0.36055758927774906
8324315,378.0,61.0,,0.0,,,400.0,0.0,0.3606398848110603
8322937,18.0,,,0.0,,,,0.0,0.3606524165761003
8326021,129.0,82.0,,0.0,,,120.0,0.0,0.3609802280958386
8324428,5.0,,,0.0,,,,0.0,0.3610037774094605
8328468,314.0,128.0,33.0,0.0,88.0,0.0,400.0,0.0,0.3610611308833688
8330311,210.0,217.0,33.0,0.0,82.0,0.0,400.0,0.0,0.36139010083966205
8330378,295.0,120.0,42.0,0.0,81.0,1.0,400.0,0.0,0.36141615227221047
8323594,335.0,104.0,54.0,0.0,73.0,0.0,400.0,0.0,0.3614717542706286
8326462,187.0,204.0,,0.0,,,400.0,0.0,0.361479794530018
8327066,2.0,,,0.0,,,,0.0,0.3616719716590864
8330604,72.0,63.0,,0.0,,,1.0,0.0,0.36180001788042826
8323969,170.0,73.0,21.0,0.0,39.0,1.0,120.0,0.0,0.3619074988053541
8329498,251.0,104.0,94.0,0.0,99.0,0.0,400.0,0.0,0.3619195742679457
8329330,129.0,60.0,,0.0,,,60.0,0.0,0.36202112830509997
8324977,147.0,120.0,120.0,0.0,120.0,1.0,400.0,0.0,0.36202629626876937
8327669,59.0,59.0,,0.0,,,1.0,0.0,0.3620537719468286
8329272,247.0,189.0,,0.0,,,400.0,0.0,0.36209782160093174
8326895,345.0,101.0,60.0,0.0,60.0,0.0,400.0,0.0,0.36213336064394663
8329727,53.0,39.0,,0.0,,,1.0,0.0,0.36214700769688485
8325622,264.0,155.0,17.0,0.0,73.0,2.0,400.0,0.0,0.36227374449959987
8331879,29.0,25.0,,0.0,,,1.0,0.0,0.36228303193312056
8332226,179.0,172.0,,2.0,,,1.0,0.0,0.36230966509496587
8325337,221.0,117.0,27.0,1.0,60.0,1.0,60.0,0.0,0.3624132297230883
8324795,248.0,114.0,,0.0,,,400.0,0.0,0.3624364927826657
8326270,261.0,209.0,,0.0,,,400.0,0.0,0.3624948526323538
8327907,380.0,69.0,51.0,0.0,51.0,1.0,400.0,0.0,0.36261076222182953
8322047,57.0,,,,,,,0.0,0.3626174899432974
8324317,101.0,85.0,,1.0,,,1.0,0.0,0.36263722066403936
8332421,104.0,73.0,,0.0,,,30.0,0.0,0.3627199170033072
8326635,294.0,130.0,59.0,0.0,71.0,0.0,400.0,0.0,0.3627437194243531
8323428,219.0,173.0,15.0,0.0,78.0,2.0,30.0,1.0,0.3628117326973843
8324156,216.0,114.0,100.0,2.0,107.0,1.0,1.0,0.0,0.36281393968577774
8327350,166.0,115.0,103.0,0.0,104.0,2.0,400.0,0.0,0.3628171665634654
8329865,167.0,156.0,,1.0,,,1.0,0.0,0.36293106672228664
8323706,65.0,43.0,41.0,0.0,41.0,1.0,1.0,0.0,0.36299236345387514
8322752,97.0,85.0,,1.0,,,1.0,0.0,0.3631342269031002
8324690,338.0,135.0,34.0,0.0,34.0,1.0,400.0,0.0,0.36327585164975335
8324913,25.0,,,,,,,0.0,0.3633489905711153
8323415,99.0,80.0,,0.0,,,120.0,0.0,0.36355141433837346
8326852,246.0,122.0,46.0,0.0,87.0,2.0,400.0,0.0,0.3636098965073373
8332158,274.0,147.0,19.0,0.0,46.0,3.0,400.0,0.0,0.36382996805348655
8327079,169.0,171.0,,0.0,,,400.0,0.0,0.3639655169478823
8325576,268.0,148.0,37.0,0.0,71.0,1.0,400.0,0.0,0.3641658766950048
8327760,106.0,46.0,42.0,0.0,42.0,0.0,30.0,0.0,0.3642053802112111
8331783,375.0,205.0,72.0,1.0,72.0,0.0,400.0,0.0,0.36421159140249343
8329504,299.0,156.0,,1.0,,,400.0,0.0,0.36429142503014705
8330348,184.0,,,0.0,,,,0.0,0.36432551357829157
8322932,,11.0,,0.0,,,1.0,,0.3644249456981887
8331191,229.0,164.0,25.0,0.0,77.0,2.0,400.0,0.0,0.3644871653831086
8331652,252.0,112.0,69.0,0.0,86.0,1.0,400.0,0.0,0.3646969939805792
8328198,55.0,3.0,,0.0,,,1.0,0.0,0.3649114262986994
8324059,182.0,27.0,,1.0,,,1.0,0.0,0.36491664879673413
8322758,191.0,105.0,22.0,1.0,70.0,1.0,30.0,0.0,0.3650378555462023
8321879,200.0,102.0,95.0,0.0,95.0,0.0,1.0,1.0,0.365300725010544
8322352,279.0,193.0,37.0,2.0,53.0,0.0,1.0,0.0,0.36534752940025045
8321829,1.0,1.0,,0.0,,,1.0,0.0,0.36544966322328326
8325588,85.0,20.0,,0.0,,,1.0,0.0,0.3654921648283591
8327215,331.0,171.0,10.0,0.0,40.0,0.0,400.0,0.0,0.36568077671459037
8325495,156.0,60.0,,0.0,,,120.0,0.0,0.36574764098745555
8326922,101.0,29.0,29.0,0.0,29.0,1.0,1.0,0.0,0.36579414360677925
8328640,159.0,86.0,47.0,1.0,67.0,2.0,30.0,0.0,0.3658441599255973
8328293,53.0,27.0,,0.0,,,1.0,0.0,0.36593465477593673
8331276,23.0,23.0,,0.0,,,1.0,0.0,0.366395718275913
8325818,340.0,70.0,70.0,0.0,70.0,0.0,400.0,0.0,0.3667105895813279
8329843,345.0,135.0,17.0,0.0,34.0,1.0,400.0,0.0,0.3667570320003081
8324195,62.0,63.0,,0.0,,,1.0,0.0,0.36687100074708884
8326837,37.0,38.0,,0.0,,,1.0,0.0,0.3669359210904884
8330185,318.0,119.0,54.0,0.0,54.0,0.0,400.0,0.0,0.3670199811740766
8327271,96.0,49.0,,1.0,,,1.0,0.0,0.36704492271153893
8322671,6.0,3.0,,0.0,,,1.0,0.0,0.36704684399486615
8330164,306.0,85.0,85.0,2.0,85.0,0.0,1.0,0.0,0.3671195152731449
8321778,214.0,182.0,64.0,0.0,64.0,0.0,400.0,0.0,0.3672735240220671
8327193,292.0,270.0,,1.0,,,400.0,0.0,0.36733269018358405
8321665,169.0,171.0,66.0,0.0,88.0,1.0,400.0,0.0,0.367462207721545
8329164,164.0,127.0,26.0,1.0,80.0,1.0,60.0,0.0,0.3675454901214642
8330797,303.0,79.0,79.0,0.0,79.0,0.0,400.0,0.0,0.3675555811097431
8326946,80.0,81.0,11.0,0.0,54.0,3.0,120.0,0.0,0.36767674952135415
8325344,238.0,139.0,,0.0,,,400.0,0.0,0.3676885210896397
8330057,337.0,41.0,,0.0,,,400.0,0.0,0.3677869781839346
8331902,197.0,198.0,15.0,0.0,68.0,2.0,400.0,0.0,0.3678671368343527
8330326,179.0,83.0,38.0,1.0,55.0,1.0,1.0,0.0,0.36788123291429853
8321782,184.0,173.0,27.0,0.0,71.0,3.0,400.0,0.0,0.3679136165514937
8330543,103.0,,,1.0,,,,0.0,0.36798021603704584
8330363,258.0,105.0,42.0,0.0,84.0,2.0,400.0,0.0,0.3680304027354429
8323344,296.0,208.0,,0.0,,,400.0,0.0,0.36809084629416217
8332475,206.0,86.0,44.0,1.0,44.0,0.0,1.0,0.0,0.36810261479660916
8329735,292.0,170.0,19.0,1.0,72.0,7.0,400.0,0.0,0.3681180980995881
8329246,288.0,109.0,8.0,1.0,15.0,1.0,60.0,0.0,0.36814678736326345
8326630,191.0,114.0,,0.0,,,1.0,1.0,0.368173066477772
8331486,161.0,13.0,9.0,0.0,9.0,1.0,1.0,0.0,0.36821642406382793
8329752,64.0,64.0,,1.0,,,1.0,0.0,0.36846075695337777
8331258,281.0,148.0,121.0,1.0,121.0,1.0,400.0,0.0,0.3684775743871561
